DataExtractDate,ReportPeriod,Arrival_Departure,Domestic_International,FlightType,Passenger_Count
2015-05-15T08:00:08,2015-03-01T00:00:00,Arrival,Domestic,Commuter,1249
2015-05-15T08:00:08,2015-03-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2188954
2015-05-15T08:00:08,2015-03-01T00:00:00,Arrival,International,Charter,112
2015-05-15T08:00:08,2015-03-01T00:00:00,Arrival,International,Scheduled Carriers,790760
2015-05-15T08:00:08,2015-03-01T00:00:00,Departure,Domestic,Charter,1235
2015-05-15T08:00:08,2015-03-01T00:00:00,Departure,Domestic,Commuter,1329
2015-05-15T08:00:08,2015-03-01T00:00:00,Departure,Domestic,Scheduled Carriers,2244209
2015-05-15T08:00:08,2015-03-01T00:00:00,Departure,International,Charter,48
2015-05-15T08:00:08,2015-03-01T00:00:00,Departure,International,Scheduled Carriers,797315
2015-06-15T08:00:11,2015-04-01T00:00:00,Arrival,Domestic,Charter,953
2015-06-15T08:00:11,2015-04-01T00:00:00,Arrival,Domestic,Commuter,118
2015-06-15T08:00:11,2015-04-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2164662
2015-06-15T08:00:11,2015-04-01T00:00:00,Arrival,International,Charter,63
2015-06-15T08:00:11,2015-04-01T00:00:00,Arrival,International,Scheduled Carriers,810121
2015-06-15T08:00:11,2015-04-01T00:00:00,Departure,Domestic,Charter,1052
2015-06-15T08:00:11,2015-04-01T00:00:00,Departure,Domestic,Commuter,56
2015-06-15T08:00:11,2015-04-01T00:00:00,Departure,Domestic,Scheduled Carriers,2178364
2015-06-15T08:00:11,2015-04-01T00:00:00,Departure,International,Charter,51
2015-06-15T08:00:11,2015-04-01T00:00:00,Departure,International,Scheduled Carriers,782875
2015-07-15T08:00:14,2015-05-01T00:00:00,Arrival,Domestic,Charter,489
2015-07-15T08:00:14,2015-05-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2319130
2015-07-15T08:00:14,2015-05-01T00:00:00,Arrival,International,Charter,11
2015-07-15T08:00:14,2015-05-01T00:00:00,Arrival,International,Scheduled Carriers,845982
2015-07-15T08:00:14,2015-05-01T00:00:00,Departure,Domestic,Charter,371
2015-07-15T08:00:14,2015-05-01T00:00:00,Departure,Domestic,Scheduled Carriers,2302366
2015-07-15T08:00:14,2015-05-01T00:00:00,Departure,International,Charter,8
2015-07-15T08:00:14,2015-05-01T00:00:00,Departure,International,Scheduled Carriers,888620
2015-08-15T08:00:09,2015-06-01T00:00:00,Arrival,Domestic,Charter,269
2015-08-15T08:00:09,2015-06-01T00:00:00,Arrival,Domestic,Commuter,802
2015-08-15T08:00:09,2015-06-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2419129
2015-08-15T08:00:09,2015-06-01T00:00:00,Arrival,International,Charter,21
2015-08-15T08:00:09,2015-06-01T00:00:00,Arrival,International,Scheduled Carriers,910316
2015-08-15T08:00:09,2015-06-01T00:00:00,Departure,Domestic,Charter,430
2015-08-15T08:00:09,2015-06-01T00:00:00,Departure,Domestic,Commuter,1124
2015-08-15T08:00:09,2015-06-01T00:00:00,Departure,Domestic,Scheduled Carriers,2481490
2015-08-15T08:00:09,2015-06-01T00:00:00,Departure,International,Charter,8
2015-08-15T08:00:09,2015-06-01T00:00:00,Departure,International,Scheduled Carriers,976689
2015-09-15T08:00:15,2015-07-01T00:00:00,Departure,Domestic,Charter,464
2015-09-15T08:00:15,2015-07-01T00:00:00,Departure,Domestic,Commuter,1567
2015-09-15T08:00:15,2015-07-01T00:00:00,Departure,Domestic,Scheduled Carriers,2575038
2015-09-15T08:00:15,2015-07-01T00:00:00,Departure,International,Scheduled Carriers,1021875
2015-09-15T08:00:15,2015-07-01T00:00:00,Arrival,Domestic,Charter,212
2015-09-15T08:00:15,2015-07-01T00:00:00,Arrival,Domestic,Commuter,1389
2015-09-15T08:00:15,2015-07-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2600871
2015-09-15T08:00:15,2015-07-01T00:00:00,Arrival,International,Charter,135
2015-09-15T08:00:15,2015-07-01T00:00:00,Arrival,International,Scheduled Carriers,1073968
2015-10-15T08:00:09,2015-08-01T00:00:00,Arrival,Domestic,Commuter,787
2015-10-15T08:00:09,2015-08-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2488790
2015-10-15T08:00:09,2015-08-01T00:00:00,Arrival,International,Charter,24
2015-10-15T08:00:09,2015-08-01T00:00:00,Arrival,International,Scheduled Carriers,1066533
2015-10-15T08:00:09,2015-08-01T00:00:00,Departure,Domestic,Charter,5
2015-10-15T08:00:09,2015-08-01T00:00:00,Departure,Domestic,Commuter,675
2015-10-15T08:00:09,2015-08-01T00:00:00,Departure,Domestic,Scheduled Carriers,2533821
2015-10-15T08:00:09,2015-08-01T00:00:00,Departure,International,Charter,9
2015-10-15T08:00:09,2015-08-01T00:00:00,Departure,International,Scheduled Carriers,1018530
2015-11-15T08:00:08,2015-09-01T00:00:00,Arrival,Domestic,Charter,101
2015-11-15T08:00:08,2015-09-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2139432
2015-11-15T08:00:08,2015-09-01T00:00:00,Arrival,International,Charter,2
2015-11-15T08:00:08,2015-09-01T00:00:00,Arrival,International,Scheduled Carriers,872242
2015-11-15T08:00:08,2015-09-01T00:00:00,Departure,Domestic,Charter,171
2015-11-15T08:00:08,2015-09-01T00:00:00,Departure,Domestic,Scheduled Carriers,2144145
2015-11-15T08:00:08,2015-09-01T00:00:00,Departure,International,Scheduled Carriers,870977
2015-12-15T08:00:12,2015-10-01T00:00:00,Arrival,Domestic,Charter,1235
2015-12-15T08:00:12,2015-10-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2335786
2015-12-15T08:00:12,2015-10-01T00:00:00,Arrival,International,Charter,211
2015-12-15T08:00:12,2015-10-01T00:00:00,Arrival,International,Scheduled Carriers,833504
2015-12-15T08:00:12,2015-10-01T00:00:00,Departure,Domestic,Charter,1554
2015-12-15T08:00:12,2015-10-01T00:00:00,Departure,Domestic,Scheduled Carriers,2292345
2015-12-15T08:00:12,2015-10-01T00:00:00,Departure,International,Charter,297
2015-12-15T08:00:12,2015-10-01T00:00:00,Departure,International,Scheduled Carriers,910120
2016-01-15T08:00:08,2015-11-01T00:00:00,Arrival,Domestic,Charter,1493
2016-01-15T08:00:08,2015-11-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2230405
2016-01-15T08:00:08,2015-11-01T00:00:00,Arrival,International,Charter,26600
2016-01-15T08:00:08,2015-11-01T00:00:00,Arrival,International,Scheduled Carriers,741343
2016-01-15T08:00:08,2015-11-01T00:00:00,Departure,Domestic,Charter,1273
2016-01-15T08:00:08,2015-11-01T00:00:00,Departure,Domestic,Scheduled Carriers,2217079
2016-01-15T08:00:08,2015-11-01T00:00:00,Departure,International,Charter,50
2016-01-15T08:00:08,2015-11-01T00:00:00,Departure,International,Scheduled Carriers,798746
2016-02-15T08:00:12,2015-12-01T00:00:00,Arrival,Domestic,Charter,5747
2016-02-15T08:00:12,2015-12-01T00:00:00,Arrival,Domestic,Commuter,360
2016-02-15T08:00:12,2015-12-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2343882
2016-02-15T08:00:12,2015-12-01T00:00:00,Arrival,International,Charter,145
2016-02-15T08:00:12,2015-12-01T00:00:00,Arrival,International,Scheduled Carriers,846512
2016-02-15T08:00:12,2015-12-01T00:00:00,Departure,Domestic,Charter,683
2016-02-15T08:00:12,2015-12-01T00:00:00,Departure,Domestic,Commuter,532
2016-02-15T08:00:12,2015-12-01T00:00:00,Departure,Domestic,Scheduled Carriers,2304599
2016-02-15T08:00:12,2015-12-01T00:00:00,Departure,International,Charter,497
2016-02-15T08:00:12,2015-12-01T00:00:00,Departure,International,Scheduled Carriers,892009
2016-03-15T08:01:13,2016-01-01T00:00:00,Arrival,Domestic,Charter,1003
2016-03-15T08:01:13,2016-01-01T00:00:00,Arrival,Domestic,Commuter,1460
2016-03-15T08:01:13,2016-01-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2150602
2016-03-15T08:01:13,2016-01-01T00:00:00,Arrival,International,Charter,575
2016-03-15T08:01:13,2016-01-01T00:00:00,Arrival,International,Scheduled Carriers,905834
2016-03-15T08:01:13,2016-01-01T00:00:00,Departure,Domestic,Charter,5073
2016-03-15T08:01:13,2016-01-01T00:00:00,Departure,Domestic,Commuter,1228
2016-03-15T08:01:13,2016-01-01T00:00:00,Departure,Domestic,Scheduled Carriers,2136741
2016-03-15T08:01:13,2016-01-01T00:00:00,Departure,International,Charter,324
2016-03-15T08:01:13,2016-01-01T00:00:00,Departure,International,Scheduled Carriers,865869
2016-04-15T08:00:57,2016-02-01T00:00:00,Arrival,Domestic,Charter,903
2016-04-15T08:00:57,2016-02-01T00:00:00,Arrival,Domestic,Commuter,1171
2016-04-15T08:00:57,2016-02-01T00:00:00,Arrival,Domestic,Scheduled Carriers,1978632
2016-04-15T08:00:57,2016-02-01T00:00:00,Arrival,International,Charter,276
2016-04-15T08:00:57,2016-02-01T00:00:00,Arrival,International,Scheduled Carriers,740887
2016-04-15T08:00:57,2016-02-01T00:00:00,Departure,Domestic,Charter,953
2016-04-15T08:00:57,2016-02-01T00:00:00,Departure,Domestic,Commuter,1134
2016-04-15T08:00:57,2016-02-01T00:00:00,Departure,Domestic,Scheduled Carriers,1977530
2016-04-15T08:00:57,2016-02-01T00:00:00,Departure,International,Charter,342
2016-04-15T08:00:57,2016-02-01T00:00:00,Departure,International,Scheduled Carriers,765015
2016-05-15T08:00:52,2016-03-01T00:00:00,Arrival,Domestic,Charter,536
2016-05-15T08:00:52,2016-03-01T00:00:00,Arrival,Domestic,Commuter,1175
2016-05-15T08:00:52,2016-03-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2337694
2016-05-15T08:00:52,2016-03-01T00:00:00,Arrival,International,Charter,5
2016-05-15T08:00:52,2016-03-01T00:00:00,Arrival,International,Scheduled Carriers,863090
2016-05-15T08:00:52,2016-03-01T00:00:00,Departure,Domestic,Charter,190
2016-05-15T08:00:52,2016-03-01T00:00:00,Departure,Domestic,Commuter,1064
2016-05-15T08:00:52,2016-03-01T00:00:00,Departure,Domestic,Scheduled Carriers,2397205
2016-05-15T08:00:52,2016-03-01T00:00:00,Departure,International,Charter,76
2016-05-15T08:00:52,2016-03-01T00:00:00,Departure,International,Scheduled Carriers,875239
2016-06-15T08:00:42,2016-04-01T00:00:00,Arrival,Domestic,Charter,867
2016-06-15T08:00:42,2016-04-01T00:00:00,Arrival,Domestic,Commuter,147
2016-06-15T08:00:42,2016-04-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2286964
2016-06-15T08:00:42,2016-04-01T00:00:00,Arrival,International,Charter,516
2016-06-15T08:00:42,2016-04-01T00:00:00,Arrival,International,Scheduled Carriers,882619
2016-06-15T08:00:42,2016-04-01T00:00:00,Departure,Domestic,Charter,1088
2016-06-15T08:00:42,2016-04-01T00:00:00,Departure,Domestic,Commuter,75
2016-06-15T08:00:42,2016-04-01T00:00:00,Departure,Domestic,Scheduled Carriers,2294756
2016-06-15T08:00:42,2016-04-01T00:00:00,Departure,International,Charter,369
2016-06-15T08:00:42,2016-04-01T00:00:00,Departure,International,Scheduled Carriers,838364
2016-07-15T08:00:28,2016-05-01T00:00:00,Arrival,Domestic,Charter,88
2016-07-15T08:00:28,2016-05-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2471353
2016-07-15T08:00:28,2016-05-01T00:00:00,Arrival,International,Charter,232
2016-07-15T08:00:28,2016-05-01T00:00:00,Arrival,International,Scheduled Carriers,907289
2016-07-15T08:00:28,2016-05-01T00:00:00,Departure,Domestic,Charter,237
2016-07-15T08:00:28,2016-05-01T00:00:00,Departure,Domestic,Scheduled Carriers,2447624
2016-07-15T08:00:28,2016-05-01T00:00:00,Departure,International,Charter,211
2016-07-15T08:00:28,2016-05-01T00:00:00,Departure,International,Scheduled Carriers,956967
2016-08-15T08:00:42,2016-06-01T00:00:00,Arrival,Domestic,Charter,48
2016-08-15T08:00:42,2016-06-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2686877
2016-08-15T08:00:42,2016-06-01T00:00:00,Arrival,International,Charter,285
2016-08-15T08:00:42,2016-06-01T00:00:00,Arrival,International,Scheduled Carriers,1009819
2016-08-15T08:00:42,2016-06-01T00:00:00,Departure,Domestic,Charter,181
2016-08-15T08:00:42,2016-06-01T00:00:00,Departure,Domestic,Scheduled Carriers,2732586
2016-08-15T08:00:42,2016-06-01T00:00:00,Departure,International,Charter,374
2016-08-15T08:00:42,2016-06-01T00:00:00,Departure,International,Scheduled Carriers,1059508
2016-09-15T08:00:58,2016-07-01T00:00:00,Arrival,Domestic,Charter,254
2016-09-15T08:00:58,2016-07-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2805926
2016-09-15T08:00:58,2016-07-01T00:00:00,Arrival,International,Charter,311
2016-09-15T08:00:58,2016-07-01T00:00:00,Arrival,International,Scheduled Carriers,1179048
2016-09-15T08:00:58,2016-07-01T00:00:00,Departure,Domestic,Charter,187
2016-09-15T08:00:58,2016-07-01T00:00:00,Departure,Domestic,Scheduled Carriers,2777599
2016-09-15T08:00:58,2016-07-01T00:00:00,Departure,International,Charter,295
2016-09-15T08:00:58,2016-07-01T00:00:00,Departure,International,Scheduled Carriers,1125775
2016-10-15T08:00:31,2016-08-01T00:00:00,Arrival,Domestic,Charter,125
2016-10-15T08:00:31,2016-08-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2668929
2016-10-15T08:00:31,2016-08-01T00:00:00,Arrival,International,Charter,10
2016-10-15T08:00:31,2016-08-01T00:00:00,Arrival,International,Scheduled Carriers,1142408
2016-10-15T08:00:31,2016-08-01T00:00:00,Departure,Domestic,Charter,274
2016-10-15T08:00:31,2016-08-01T00:00:00,Departure,Domestic,Scheduled Carriers,2689850
2016-10-15T08:00:31,2016-08-01T00:00:00,Departure,International,Scheduled Carriers,1093414
2016-11-15T08:00:32,2016-09-01T00:00:00,Arrival,Domestic,Charter,803
2016-11-15T08:00:32,2016-09-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2334290
2016-11-15T08:00:32,2016-09-01T00:00:00,Arrival,International,Charter,598
2016-11-15T08:00:32,2016-09-01T00:00:00,Arrival,International,Scheduled Carriers,958308
2016-11-15T08:00:32,2016-09-01T00:00:00,Departure,Domestic,Charter,539
2016-11-15T08:00:32,2016-09-01T00:00:00,Departure,Domestic,Scheduled Carriers,2349237
2016-11-15T08:00:32,2016-09-01T00:00:00,Departure,International,Charter,6
2016-11-15T08:00:32,2016-09-01T00:00:00,Departure,International,Scheduled Carriers,959335
2016-12-15T08:00:29,2016-10-01T00:00:00,Arrival,Domestic,Charter,1046
2016-12-15T08:00:29,2016-10-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2472200
2016-12-15T08:00:29,2016-10-01T00:00:00,Arrival,International,Charter,274
2016-12-15T08:00:29,2016-10-01T00:00:00,Arrival,International,Scheduled Carriers,932722
2016-12-15T08:00:29,2016-10-01T00:00:00,Departure,Domestic,Charter,1043
2016-12-15T08:00:29,2016-10-01T00:00:00,Departure,Domestic,Scheduled Carriers,2462316
2016-12-15T08:00:29,2016-10-01T00:00:00,Departure,International,Charter,57
2016-12-15T08:00:29,2016-10-01T00:00:00,Departure,International,Scheduled Carriers,995580
2017-01-15T08:00:31,2016-11-01T00:00:00,Arrival,Domestic,Charter,1264
2017-01-15T08:00:31,2016-11-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2370347
2017-01-15T08:00:31,2016-11-01T00:00:00,Arrival,International,Charter,4
2017-01-15T08:00:31,2016-11-01T00:00:00,Arrival,International,Scheduled Carriers,855622
2017-01-15T08:00:31,2016-11-01T00:00:00,Departure,Domestic,Charter,1467
2017-01-15T08:00:31,2016-11-01T00:00:00,Departure,Domestic,Scheduled Carriers,2362507
2017-01-15T08:00:31,2016-11-01T00:00:00,Departure,International,Charter,53
2017-01-15T08:00:31,2016-11-01T00:00:00,Departure,International,Scheduled Carriers,904854
2017-02-15T08:01:02,2016-12-01T00:00:00,Arrival,Domestic,Charter,2700
2017-02-15T08:01:02,2016-12-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2453185
2017-02-15T08:01:02,2016-12-01T00:00:00,Arrival,International,Charter,221
2017-02-15T08:01:02,2016-12-01T00:00:00,Arrival,International,Scheduled Carriers,951105
2017-02-15T08:01:02,2016-12-01T00:00:00,Departure,Domestic,Charter,1035
2017-02-15T08:01:02,2016-12-01T00:00:00,Departure,Domestic,Scheduled Carriers,2408764
2017-02-15T08:01:02,2016-12-01T00:00:00,Departure,International,Charter,60
2017-02-15T08:01:02,2016-12-01T00:00:00,Departure,International,Scheduled Carriers,1055191
2017-03-15T08:00:30,2017-01-01T00:00:00,Arrival,Domestic,Charter,763
2017-03-15T08:00:30,2017-01-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2221507
2017-03-15T08:00:30,2017-01-01T00:00:00,Arrival,International,Charter,90
2017-03-15T08:00:30,2017-01-01T00:00:00,Arrival,International,Scheduled Carriers,1043144
2017-03-15T08:00:30,2017-01-01T00:00:00,Departure,Domestic,Charter,2520
2017-03-15T08:00:30,2017-01-01T00:00:00,Departure,Domestic,Scheduled Carriers,2224644
2017-03-15T08:00:30,2017-01-01T00:00:00,Departure,International,Charter,22
2017-03-15T08:00:30,2017-01-01T00:00:00,Departure,International,Scheduled Carriers,951897
2017-04-15T08:01:01,2017-02-01T00:00:00,Arrival,Domestic,Charter,929
2017-04-15T08:01:01,2017-02-01T00:00:00,Arrival,Domestic,Scheduled Carriers,1992402
2017-04-15T08:01:01,2017-02-01T00:00:00,Arrival,International,Scheduled Carriers,787007
2017-04-15T08:01:01,2017-02-01T00:00:00,Departure,Domestic,Charter,776
2017-04-15T08:01:01,2017-02-01T00:00:00,Departure,Domestic,Scheduled Carriers,2005070
2017-04-15T08:01:01,2017-02-01T00:00:00,Departure,International,Scheduled Carriers,818060
2017-05-15T08:00:46,2017-03-01T00:00:00,Arrival,Domestic,Charter,1997
2017-05-15T08:00:46,2017-03-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2444947
2017-05-15T08:00:46,2017-03-01T00:00:00,Arrival,International,Charter,24
2017-05-15T08:00:46,2017-03-01T00:00:00,Arrival,International,Scheduled Carriers,923162
2017-05-15T08:00:46,2017-03-01T00:00:00,Departure,Domestic,Charter,1519
2017-05-15T08:00:46,2017-03-01T00:00:00,Departure,Domestic,Scheduled Carriers,2459135
2017-05-15T08:00:46,2017-03-01T00:00:00,Departure,International,Charter,81
2017-05-15T08:00:46,2017-03-01T00:00:00,Departure,International,Scheduled Carriers,948535
2017-06-15T08:00:49,2017-04-01T00:00:00,Arrival,Domestic,Charter,9
2017-06-15T08:00:49,2017-04-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2417092
2017-06-15T08:00:49,2017-04-01T00:00:00,Arrival,International,Charter,15
2017-06-15T08:00:49,2017-04-01T00:00:00,Arrival,International,Scheduled Carriers,1029798
2017-06-15T08:00:49,2017-04-01T00:00:00,Departure,Domestic,Scheduled Carriers,2453034
2017-06-15T08:00:49,2017-04-01T00:00:00,Departure,International,Charter,4
2017-06-15T08:00:49,2017-04-01T00:00:00,Departure,International,Scheduled Carriers,974285
2017-07-15T08:00:45,2017-05-01T00:00:00,Arrival,Domestic,Charter,639
2017-07-15T08:00:45,2017-05-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2545030
2017-07-15T08:00:45,2017-05-01T00:00:00,Arrival,International,Charter,26
2017-07-15T08:00:45,2017-05-01T00:00:00,Arrival,International,Scheduled Carriers,1011441
2017-07-15T08:00:45,2017-05-01T00:00:00,Departure,Domestic,Charter,454
2017-07-15T08:00:45,2017-05-01T00:00:00,Departure,Domestic,Scheduled Carriers,2539210
2017-07-15T08:00:45,2017-05-01T00:00:00,Departure,International,Scheduled Carriers,1070651
2017-08-15T08:00:43,2017-06-01T00:00:00,Arrival,Domestic,Charter,536
2017-08-15T08:00:43,2017-06-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2686274
2017-08-15T08:00:43,2017-06-01T00:00:00,Arrival,International,Charter,6
2017-08-15T08:00:43,2017-06-01T00:00:00,Arrival,International,Scheduled Carriers,1083174
2017-08-15T08:00:43,2017-06-01T00:00:00,Departure,Domestic,Charter,165
2017-08-15T08:00:43,2017-06-01T00:00:00,Departure,Domestic,Scheduled Carriers,2769477
2017-08-15T08:00:43,2017-06-01T00:00:00,Departure,International,Scheduled Carriers,1187250
2017-09-15T08:00:44,2017-07-01T00:00:00,Arrival,Domestic,Charter,351
2017-09-15T08:00:44,2017-07-01T00:00:00,Arrival,Domestic,Commuter,49
2017-09-15T08:00:44,2017-07-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2826774
2017-09-15T08:00:44,2017-07-01T00:00:00,Arrival,International,Charter,125
2017-09-15T08:00:44,2017-07-01T00:00:00,Arrival,International,Scheduled Carriers,1281368
2017-09-15T08:00:44,2017-07-01T00:00:00,Departure,Domestic,Charter,803
2017-09-15T08:00:44,2017-07-01T00:00:00,Departure,Domestic,Commuter,63
2017-09-15T08:00:44,2017-07-01T00:00:00,Departure,Domestic,Scheduled Carriers,2834451
2017-09-15T08:00:44,2017-07-01T00:00:00,Departure,International,Scheduled Carriers,1232045
2017-10-15T08:00:40,2017-08-01T00:00:00,Arrival,Domestic,Charter,146
2017-10-15T08:00:40,2017-08-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2729284
2017-10-15T08:00:40,2017-08-01T00:00:00,Arrival,International,Scheduled Carriers,1237864
2017-10-15T08:00:40,2017-08-01T00:00:00,Departure,Domestic,Charter,23
2017-10-15T08:00:40,2017-08-01T00:00:00,Departure,Domestic,Scheduled Carriers,2780240
2017-10-15T08:00:40,2017-08-01T00:00:00,Departure,International,Scheduled Carriers,1182525
2017-11-15T08:00:41,2017-09-01T00:00:00,Arrival,Domestic,Charter,323
2017-11-15T08:00:41,2017-09-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2358150
2017-11-15T08:00:41,2017-09-01T00:00:00,Arrival,International,Charter,67
2017-11-15T08:00:41,2017-09-01T00:00:00,Arrival,International,Scheduled Carriers,1027411
2017-11-15T08:00:41,2017-09-01T00:00:00,Departure,Domestic,Charter,287
2017-11-15T08:00:41,2017-09-01T00:00:00,Departure,Domestic,Scheduled Carriers,2381112
2017-11-15T08:00:41,2017-09-01T00:00:00,Departure,International,Scheduled Carriers,1017739
2017-12-15T08:00:40,2017-10-01T00:00:00,Arrival,Domestic,Charter,1605
2017-12-15T08:00:40,2017-10-01T00:00:00,Arrival,Domestic,Commuter,71
2017-12-15T08:00:40,2017-10-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2597343
2017-12-15T08:00:40,2017-10-01T00:00:00,Arrival,International,Charter,12
2017-12-15T08:00:40,2017-10-01T00:00:00,Arrival,International,Scheduled Carriers,980368
2017-12-15T08:00:40,2017-10-01T00:00:00,Departure,Domestic,Charter,1328
2017-12-15T08:00:40,2017-10-01T00:00:00,Departure,Domestic,Commuter,73
2017-12-15T08:00:40,2017-10-01T00:00:00,Departure,Domestic,Scheduled Carriers,2559884
2017-12-15T08:00:40,2017-10-01T00:00:00,Departure,International,Charter,11
2017-12-15T08:00:40,2017-10-01T00:00:00,Departure,International,Scheduled Carriers,1045898
2018-01-15T08:00:38,2017-11-01T00:00:00,Arrival,Domestic,Charter,401
2018-01-15T08:00:38,2017-11-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2439654
2018-01-15T08:00:38,2017-11-01T00:00:00,Arrival,International,Charter,53
2018-01-15T08:00:38,2017-11-01T00:00:00,Arrival,International,Scheduled Carriers,924363
2018-01-15T08:00:38,2017-11-01T00:00:00,Departure,Domestic,Charter,444
2018-01-15T08:00:38,2017-11-01T00:00:00,Departure,Domestic,Scheduled Carriers,2450580
2018-01-15T08:00:38,2017-11-01T00:00:00,Departure,International,Charter,10
2018-01-15T08:00:38,2017-11-01T00:00:00,Departure,International,Scheduled Carriers,970468
2018-02-15T08:00:37,2017-12-01T00:00:00,Arrival,Domestic,Charter,4205
2018-02-15T08:00:37,2017-12-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2496381
2018-02-15T08:00:37,2017-12-01T00:00:00,Arrival,International,Scheduled Carriers,991810
2018-02-15T08:00:37,2017-12-01T00:00:00,Departure,Domestic,Charter,1601
2018-02-15T08:00:37,2017-12-01T00:00:00,Departure,Domestic,Scheduled Carriers,2494814
2018-02-15T08:00:37,2017-12-01T00:00:00,Departure,International,Scheduled Carriers,1109122
2018-03-15T08:00:35,2018-01-01T00:00:00,Arrival,Domestic,Charter,1274
2018-03-15T08:00:35,2018-01-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2297964
2018-03-15T08:00:35,2018-01-01T00:00:00,Arrival,International,Charter,17
2018-03-15T08:00:35,2018-01-01T00:00:00,Arrival,International,Scheduled Carriers,1068411
2018-03-15T08:00:35,2018-01-01T00:00:00,Departure,Domestic,Charter,3416
2018-03-15T08:00:35,2018-01-01T00:00:00,Departure,Domestic,Scheduled Carriers,2313532
2018-03-15T08:00:35,2018-01-01T00:00:00,Departure,International,Scheduled Carriers,1002493
2018-04-15T08:00:39,2018-02-01T00:00:00,Arrival,Domestic,Charter,1156
2018-04-15T08:00:39,2018-02-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2140615
2018-04-15T08:00:39,2018-02-01T00:00:00,Arrival,International,Charter,19
2018-04-15T08:00:39,2018-02-01T00:00:00,Arrival,International,Scheduled Carriers,864077
2018-04-15T08:00:39,2018-02-01T00:00:00,Departure,Domestic,Charter,808
2018-04-15T08:00:39,2018-02-01T00:00:00,Departure,Domestic,Scheduled Carriers,2140203
2018-04-15T08:00:39,2018-02-01T00:00:00,Departure,International,Charter,320
2018-04-15T08:00:39,2018-02-01T00:00:00,Departure,International,Scheduled Carriers,896081
2018-05-15T08:00:38,2018-03-01T00:00:00,Arrival,Domestic,Charter,744
2018-05-15T08:00:38,2018-03-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2541131
2018-05-15T08:00:38,2018-03-01T00:00:00,Arrival,International,Scheduled Carriers,1023963
2018-05-15T08:00:38,2018-03-01T00:00:00,Departure,Domestic,Charter,897
2018-05-15T08:00:38,2018-03-01T00:00:00,Departure,Domestic,Scheduled Carriers,2591582
2018-05-15T08:00:38,2018-03-01T00:00:00,Departure,International,Scheduled Carriers,1071770
2018-06-15T08:00:37,2018-04-01T00:00:00,Arrival,Domestic,Charter,108
2018-06-15T08:00:37,2018-04-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2529201
2018-06-15T08:00:37,2018-04-01T00:00:00,Arrival,International,Charter,11
2018-06-15T08:00:37,2018-04-01T00:00:00,Arrival,International,Scheduled Carriers,1069301
2018-06-15T08:00:37,2018-04-01T00:00:00,Departure,Domestic,Charter,103
2018-06-15T08:00:37,2018-04-01T00:00:00,Departure,Domestic,Scheduled Carriers,2543919
2018-06-15T08:00:37,2018-04-01T00:00:00,Departure,International,Scheduled Carriers,1017725
2018-07-15T08:00:37,2018-05-01T00:00:00,Arrival,Domestic,Charter,149
2018-07-15T08:00:37,2018-05-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2688218
2018-07-15T08:00:37,2018-05-01T00:00:00,Arrival,International,Charter,21
2018-07-15T08:00:37,2018-05-01T00:00:00,Arrival,International,Scheduled Carriers,1041945
2018-07-15T08:00:37,2018-05-01T00:00:00,Departure,Domestic,Charter,101
2018-07-15T08:00:37,2018-05-01T00:00:00,Departure,Domestic,Scheduled Carriers,2663000
2018-07-15T08:00:37,2018-05-01T00:00:00,Departure,International,Charter,8
